Serial_number:
2161676
Project ID:

Location:

LEVEL
UNIT: m
Offset: 0.000000 m
TEMPERATURE
UNIT: °C
Date,Time,ms,LEVEL,TEMPERATURE
07-Nov-24,10:38:58 pm,0,10.088,16.40
07-Nov-24,10:53:58 pm,0,10.088,16.40
07-Nov-24,11:08:58 pm,0,10.088,16.40
07-Nov-24,11:23:58 pm,0,10.085,16.30
07-Nov-24,11:38:58 pm,0,10.085,16.30
07-Nov-24,11:53:58 pm,0,10.085,16.30
08-Nov-24,12:08:58 am,0,10.085,16.30
08-Nov-24,12:23:58 am,0,10.085,16.30
08-Nov-24,12:38:58 am,0,10.083,16.30
08-Nov-24,12:53:58 am,0,10.083,16.30
08-Nov-24,01:08:58 am,0,10.083,16.20
08-Nov-24,01:23:58 am,0,10.083,16.20
08-Nov-24,01:38:58 am,0,10.083,16.20
08-Nov-24,01:53:58 am,0,10.083,16.20
08-Nov-24,02:08:58 am,0,10.083,16.10
08-Nov-24,02:23:58 am,0,10.083,16.10
08-Nov-24,02:38:58 am,0,10.088,16.10
08-Nov-24,02:53:58 am,0,10.089,16.10
08-Nov-24,03:08:58 am,0,10.089,16.00
08-Nov-24,03:23:58 am,0,10.089,16.00
08-Nov-24,03:38:58 am,0,10.089,16.00
08-Nov-24,03:53:58 am,0,10.091,16.00
08-Nov-24,04:08:58 am,0,10.094,16.00
08-Nov-24,04:23:58 am,0,10.092,15.90
08-Nov-24,04:38:58 am,0,10.092,15.90
08-Nov-24,04:53:58 am,0,10.092,15.90
08-Nov-24,05:08:58 am,0,10.092,15.90
08-Nov-24,05:23:58 am,0,10.094,15.90
08-Nov-24,05:38:58 am,0,10.095,15.80
08-Nov-24,05:53:58 am,0,10.094,15.80
08-Nov-24,06:08:58 am,0,10.094,15.80
08-Nov-24,06:23:58 am,0,10.092,15.80
08-Nov-24,06:38:58 am,0,10.094,15.80
08-Nov-24,06:53:58 am,0,10.097,15.80
08-Nov-24,07:08:58 am,0,10.097,15.70
08-Nov-24,07:23:58 am,0,10.098,15.70
08-Nov-24,07:38:58 am,0,10.098,15.70
08-Nov-24,07:53:58 am,0,10.104,15.70
08-Nov-24,08:08:58 am,0,10.107,15.70
08-Nov-24,08:23:58 am,0,10.107,15.70
08-Nov-24,08:38:58 am,0,10.107,15.70
08-Nov-24,08:53:58 am,0,10.106,15.70
08-Nov-24,09:08:58 am,0,10.106,15.70
08-Nov-24,09:23:58 am,0,10.106,15.70
08-Nov-24,09:38:58 am,0,10.106,15.70
08-Nov-24,09:53:58 am,0,10.106,15.70
08-Nov-24,10:08:58 am,0,10.106,15.70
08-Nov-24,10:23:58 am,0,10.107,15.80
08-Nov-24,10:38:58 am,0,10.107,15.80
08-Nov-24,10:53:58 am,0,10.107,15.80
08-Nov-24,11:08:58 am,0,10.106,15.80
08-Nov-24,11:23:58 am,0,10.106,15.80
08-Nov-24,11:38:58 am,0,10.103,15.70
08-Nov-24,11:53:58 am,0,10.103,15.70
08-Nov-24,12:08:58 pm,0,10.101,15.70
08-Nov-24,12:23:58 pm,0,10.101,15.80
08-Nov-24,12:38:58 pm,0,10.101,15.80
08-Nov-24,12:53:58 pm,0,10.100,15.80
08-Nov-24,01:08:58 pm,0,10.098,15.80
08-Nov-24,01:23:58 pm,0,10.097,15.70
08-Nov-24,01:38:58 pm,0,10.097,15.70
08-Nov-24,01:53:58 pm,0,10.095,15.70
08-Nov-24,02:08:58 pm,0,10.095,15.70
08-Nov-24,02:23:58 pm,0,10.094,15.70
08-Nov-24,02:38:58 pm,0,10.094,15.70
08-Nov-24,02:53:58 pm,0,10.094,15.70
08-Nov-24,03:08:58 pm,0,10.097,15.70
08-Nov-24,03:23:58 pm,0,10.098,15.70
08-Nov-24,03:38:58 pm,0,10.098,15.70
08-Nov-24,03:53:58 pm,0,10.097,15.70
08-Nov-24,04:08:58 pm,0,10.098,15.70
08-Nov-24,04:23:58 pm,0,10.098,15.60
08-Nov-24,04:38:58 pm,0,10.098,15.50
08-Nov-24,04:53:58 pm,0,10.098,15.50
08-Nov-24,05:08:58 pm,0,10.098,15.40
08-Nov-24,05:23:58 pm,0,10.100,15.30
08-Nov-24,05:38:58 pm,0,10.107,15.20
08-Nov-24,05:53:58 pm,0,10.110,15.10
08-Nov-24,06:08:58 pm,0,10.112,15.00
08-Nov-24,06:23:58 pm,0,10.115,14.90
08-Nov-24,06:38:58 pm,0,10.113,14.80
08-Nov-24,06:53:58 pm,0,10.112,14.80
08-Nov-24,07:08:58 pm,0,10.112,14.70
08-Nov-24,07:23:58 pm,0,10.113,14.70
08-Nov-24,07:38:58 pm,0,10.113,14.70
08-Nov-24,07:53:58 pm,0,10.113,14.60
08-Nov-24,08:08:58 pm,0,10.112,14.60
08-Nov-24,08:23:58 pm,0,10.112,14.60
08-Nov-24,08:38:58 pm,0,10.113,14.60
08-Nov-24,08:53:58 pm,0,10.112,14.50
08-Nov-24,09:08:58 pm,0,10.113,14.50
08-Nov-24,09:23:58 pm,0,10.115,14.50
08-Nov-24,09:38:58 pm,0,10.115,14.40
08-Nov-24,09:53:58 pm,0,10.113,14.40
08-Nov-24,10:08:58 pm,0,10.116,14.40
08-Nov-24,10:23:58 pm,0,10.116,14.40
08-Nov-24,10:38:58 pm,0,10.116,14.30
08-Nov-24,10:53:58 pm,0,10.118,14.30
08-Nov-24,11:08:58 pm,0,10.118,14.30
08-Nov-24,11:23:58 pm,0,10.118,14.20
08-Nov-24,11:38:58 pm,0,10.115,14.20
08-Nov-24,11:53:58 pm,0,10.116,14.20
09-Nov-24,12:08:58 am,0,10.113,14.10
09-Nov-24,12:23:58 am,0,10.113,14.10
09-Nov-24,12:38:58 am,0,10.113,14.10
09-Nov-24,12:53:58 am,0,10.112,14.10
09-Nov-24,01:08:58 am,0,10.109,14.00
09-Nov-24,01:23:58 am,0,10.106,14.00
09-Nov-24,01:38:58 am,0,10.106,14.00
09-Nov-24,01:53:58 am,0,10.104,13.90
09-Nov-24,02:08:58 am,0,10.106,13.90
09-Nov-24,02:23:58 am,0,10.107,13.80
09-Nov-24,02:38:58 am,0,10.109,13.80
09-Nov-24,02:53:58 am,0,10.106,13.80
09-Nov-24,03:08:58 am,0,10.107,13.70
09-Nov-24,03:23:58 am,0,10.107,13.70
09-Nov-24,03:38:58 am,0,10.104,13.60
09-Nov-24,03:53:58 am,0,10.104,13.60
09-Nov-24,04:08:58 am,0,10.104,13.50
09-Nov-24,04:23:58 am,0,10.107,13.50
09-Nov-24,04:38:58 am,0,10.115,13.50
09-Nov-24,04:53:58 am,0,10.115,13.40
09-Nov-24,05:08:58 am,0,10.119,13.40
09-Nov-24,05:23:58 am,0,10.119,13.30
09-Nov-24,05:38:58 am,0,10.119,13.30
09-Nov-24,05:53:58 am,0,10.116,13.20
09-Nov-24,06:08:58 am,0,10.116,13.20
09-Nov-24,06:23:58 am,0,10.116,13.10
09-Nov-24,06:38:58 am,0,10.115,13.10
09-Nov-24,06:53:58 am,0,10.113,13.00
09-Nov-24,07:08:58 am,0,10.115,13.00
09-Nov-24,07:23:58 am,0,10.118,12.90
09-Nov-24,07:38:58 am,0,10.119,12.90
09-Nov-24,07:53:58 am,0,10.121,12.90
09-Nov-24,08:08:58 am,0,10.121,12.90
09-Nov-24,08:23:58 am,0,10.124,12.90
09-Nov-24,08:38:58 am,0,10.124,12.90
09-Nov-24,08:53:58 am,0,10.124,12.80
09-Nov-24,09:08:58 am,0,10.122,12.80
09-Nov-24,09:23:58 am,0,10.121,12.80
09-Nov-24,09:38:58 am,0,10.118,12.70
09-Nov-24,09:53:58 am,0,10.118,12.70
09-Nov-24,10:08:58 am,0,10.116,12.70
09-Nov-24,10:23:58 am,0,10.115,12.70
09-Nov-24,10:38:58 am,0,10.115,12.70
09-Nov-24,10:53:58 am,0,10.115,12.70
09-Nov-24,11:08:58 am,0,10.115,12.80
09-Nov-24,11:23:58 am,0,10.115,12.90
09-Nov-24,11:38:58 am,0,10.116,13.10
09-Nov-24,11:53:58 am,0,10.113,13.30
09-Nov-24,12:08:58 pm,0,10.112,13.50
09-Nov-24,12:23:58 pm,0,10.112,13.70
09-Nov-24,12:38:58 pm,0,10.110,13.90
09-Nov-24,12:53:58 pm,0,10.109,14.00
09-Nov-24,01:08:58 pm,0,10.103,14.10
09-Nov-24,01:23:58 pm,0,10.104,14.30
09-Nov-24,01:38:58 pm,0,10.103,14.30
09-Nov-24,01:53:58 pm,0,10.104,14.40
09-Nov-24,02:08:58 pm,0,10.103,14.70
09-Nov-24,02:23:58 pm,0,10.101,15.00
09-Nov-24,02:38:58 pm,0,10.100,15.00
09-Nov-24,02:53:58 pm,0,10.100,15.00
09-Nov-24,03:08:58 pm,0,10.100,15.00
09-Nov-24,03:23:58 pm,0,10.100,15.00
09-Nov-24,03:38:58 pm,0,10.098,15.00
09-Nov-24,03:53:58 pm,0,10.097,14.90
09-Nov-24,04:08:58 pm,0,10.097,14.90
09-Nov-24,04:23:58 pm,0,10.097,14.90
09-Nov-24,04:38:58 pm,0,10.097,14.90
09-Nov-24,04:53:58 pm,0,10.097,14.80
09-Nov-24,05:08:58 pm,0,10.097,14.80
09-Nov-24,05:23:58 pm,0,10.095,14.70
09-Nov-24,05:38:58 pm,0,10.097,14.70
09-Nov-24,05:53:58 pm,0,10.097,14.60
09-Nov-24,06:08:58 pm,0,10.097,14.50
09-Nov-24,06:23:58 pm,0,10.098,14.50
09-Nov-24,06:38:58 pm,0,10.100,14.40
09-Nov-24,06:53:58 pm,0,10.100,14.40
09-Nov-24,07:08:58 pm,0,10.098,14.30
09-Nov-24,07:23:58 pm,0,10.097,14.30
09-Nov-24,07:38:58 pm,0,10.097,14.30
09-Nov-24,07:53:58 pm,0,10.097,14.30
09-Nov-24,08:08:58 pm,0,10.095,14.20
09-Nov-24,08:23:58 pm,0,10.097,14.20
09-Nov-24,08:38:58 pm,0,10.095,14.10
09-Nov-24,08:53:58 pm,0,10.095,14.10
09-Nov-24,09:08:58 pm,0,10.097,14.10
09-Nov-24,09:23:58 pm,0,10.098,14.10
09-Nov-24,09:38:58 pm,0,10.097,14.00
09-Nov-24,09:53:58 pm,0,10.095,14.00
09-Nov-24,10:08:58 pm,0,10.097,14.00
09-Nov-24,10:23:58 pm,0,10.095,14.00
09-Nov-24,10:38:58 pm,0,10.094,14.00
09-Nov-24,10:53:58 pm,0,10.092,14.00
09-Nov-24,11:08:58 pm,0,10.092,14.00
09-Nov-24,11:23:58 pm,0,10.092,13.90
09-Nov-24,11:38:58 pm,0,10.091,13.90
09-Nov-24,11:53:58 pm,0,10.092,13.90
10-Nov-24,12:08:58 am,0,10.092,13.90
10-Nov-24,12:23:58 am,0,10.092,13.90
10-Nov-24,12:38:58 am,0,10.089,13.80
10-Nov-24,12:53:58 am,0,10.089,13.80
10-Nov-24,01:08:58 am,0,10.089,13.80
10-Nov-24,01:23:58 am,0,10.088,13.80
10-Nov-24,01:38:58 am,0,10.086,13.80
10-Nov-24,01:53:58 am,0,10.089,13.80
10-Nov-24,02:08:58 am,0,10.089,13.80
10-Nov-24,02:23:58 am,0,10.088,13.80
10-Nov-24,02:38:58 am,0,10.089,13.80
10-Nov-24,02:53:58 am,0,10.089,13.80
10-Nov-24,03:08:58 am,0,10.088,13.80
10-Nov-24,03:23:58 am,0,10.086,13.80
10-Nov-24,03:38:58 am,0,10.085,13.80
10-Nov-24,03:53:58 am,0,10.083,13.80
10-Nov-24,04:08:58 am,0,10.082,13.80
10-Nov-24,04:23:58 am,0,10.082,13.80
10-Nov-24,04:38:58 am,0,10.082,13.80
10-Nov-24,04:53:58 am,0,10.082,13.80
10-Nov-24,05:08:58 am,0,10.082,13.80
10-Nov-24,05:23:58 am,0,10.082,13.80
10-Nov-24,05:38:58 am,0,10.082,13.80
10-Nov-24,05:53:58 am,0,10.080,13.80
10-Nov-24,06:08:58 am,0,10.079,13.80
10-Nov-24,06:23:58 am,0,10.077,13.80
10-Nov-24,06:38:58 am,0,10.077,13.80
10-Nov-24,06:53:58 am,0,10.076,13.80
10-Nov-24,07:08:58 am,0,10.076,13.80
10-Nov-24,07:23:58 am,0,10.073,13.80
10-Nov-24,07:38:58 am,0,10.071,13.80
10-Nov-24,07:53:58 am,0,10.071,13.80
10-Nov-24,08:08:58 am,0,10.073,13.90
10-Nov-24,08:23:58 am,0,10.070,13.90
10-Nov-24,08:38:58 am,0,10.073,14.00
10-Nov-24,08:53:58 am,0,10.074,14.10
10-Nov-24,09:08:58 am,0,10.076,14.10
10-Nov-24,09:23:58 am,0,10.077,14.20
10-Nov-24,09:38:58 am,0,10.076,14.30
10-Nov-24,09:53:58 am,0,10.076,14.40
10-Nov-24,10:08:58 am,0,10.076,14.40
10-Nov-24,10:23:58 am,0,10.077,14.50
10-Nov-24,10:38:58 am,0,10.074,14.50
10-Nov-24,10:53:58 am,0,10.076,14.60
10-Nov-24,11:08:58 am,0,10.076,14.70
10-Nov-24,11:23:58 am,0,10.076,14.70
10-Nov-24,11:38:58 am,0,10.077,14.70
10-Nov-24,11:53:58 am,0,10.076,14.80
10-Nov-24,12:08:58 pm,0,10.074,14.90
10-Nov-24,12:23:58 pm,0,10.071,14.90
10-Nov-24,12:38:58 pm,0,10.070,15.10
10-Nov-24,12:53:58 pm,0,10.067,15.20
10-Nov-24,01:08:58 pm,0,10.062,15.30
10-Nov-24,01:23:58 pm,0,10.062,15.40
10-Nov-24,01:38:58 pm,0,10.061,15.50
10-Nov-24,01:53:58 pm,0,10.061,15.70
10-Nov-24,02:08:58 pm,0,10.059,15.70
10-Nov-24,02:23:58 pm,0,10.058,15.90
10-Nov-24,02:38:58 pm,0,10.058,15.90
10-Nov-24,02:53:58 pm,0,10.055,15.90
10-Nov-24,03:08:58 pm,0,10.053,15.90
10-Nov-24,03:23:58 pm,0,10.052,15.90
10-Nov-24,03:38:58 pm,0,10.052,15.90
10-Nov-24,03:53:58 pm,0,10.049,15.80
10-Nov-24,04:08:58 pm,0,10.049,15.80
10-Nov-24,04:23:58 pm,0,10.047,15.70
10-Nov-24,04:38:58 pm,0,10.046,15.70
10-Nov-24,04:53:58 pm,0,10.046,15.70
10-Nov-24,05:08:58 pm,0,10.046,15.60
10-Nov-24,05:23:58 pm,0,10.044,15.60
10-Nov-24,05:38:58 pm,0,10.046,15.50
10-Nov-24,05:53:58 pm,0,10.046,15.50
10-Nov-24,06:08:58 pm,0,10.047,15.50
10-Nov-24,06:23:58 pm,0,10.047,15.40
10-Nov-24,06:38:58 pm,0,10.046,15.40
10-Nov-24,06:53:58 pm,0,10.044,15.40
10-Nov-24,07:08:58 pm,0,10.043,15.30
10-Nov-24,07:23:58 pm,0,10.043,15.30
10-Nov-24,07:38:58 pm,0,10.041,15.30
10-Nov-24,07:53:58 pm,0,10.040,15.20
10-Nov-24,08:08:58 pm,0,10.040,15.20
10-Nov-24,08:23:58 pm,0,10.041,15.20
10-Nov-24,08:38:58 pm,0,10.041,15.20
10-Nov-24,08:53:58 pm,0,10.041,15.20
10-Nov-24,09:08:58 pm,0,10.041,15.20
10-Nov-24,09:23:58 pm,0,10.040,15.20
10-Nov-24,09:38:58 pm,0,10.038,15.20
10-Nov-24,09:53:58 pm,0,10.037,15.20
10-Nov-24,10:08:58 pm,0,10.037,15.20
10-Nov-24,10:23:58 pm,0,10.037,15.20
10-Nov-24,10:38:58 pm,0,10.037,15.20
10-Nov-24,10:53:58 pm,0,10.037,15.20
10-Nov-24,11:08:58 pm,0,10.038,15.20
10-Nov-24,11:23:58 pm,0,10.037,15.20
10-Nov-24,11:38:58 pm,0,10.035,15.20
10-Nov-24,11:53:58 pm,0,10.034,15.20
11-Nov-24,12:08:58 am,0,10.032,15.20
11-Nov-24,12:23:58 am,0,10.031,15.10
11-Nov-24,12:38:58 am,0,10.029,15.10
11-Nov-24,12:53:58 am,0,10.028,15.10
11-Nov-24,01:08:58 am,0,10.026,15.10
11-Nov-24,01:23:58 am,0,10.026,15.10
11-Nov-24,01:38:58 am,0,10.025,15.10
11-Nov-24,01:53:58 am,0,10.028,15.10
11-Nov-24,02:08:58 am,0,10.026,15.10
11-Nov-24,02:23:58 am,0,10.028,15.10
11-Nov-24,02:38:58 am,0,10.028,15.10
11-Nov-24,02:53:58 am,0,10.026,15.10
11-Nov-24,03:08:58 am,0,10.025,15.10
11-Nov-24,03:23:58 am,0,10.025,15.10
11-Nov-24,03:38:58 am,0,10.031,15.10
11-Nov-24,03:53:58 am,0,10.037,15.10
11-Nov-24,04:08:58 am,0,10.041,15.10
11-Nov-24,04:23:58 am,0,10.044,15.10
11-Nov-24,04:38:58 am,0,10.044,15.10
11-Nov-24,04:53:58 am,0,10.044,15.10
11-Nov-24,05:08:58 am,0,10.049,15.10
11-Nov-24,05:23:58 am,0,10.049,15.10
11-Nov-24,05:38:58 am,0,10.049,15.10
11-Nov-24,05:53:58 am,0,10.047,15.10
11-Nov-24,06:08:58 am,0,10.047,15.10
11-Nov-24,06:23:58 am,0,10.046,15.00
11-Nov-24,06:38:58 am,0,10.050,15.00
11-Nov-24,06:53:58 am,0,10.053,15.00
11-Nov-24,07:08:58 am,0,10.055,15.00
11-Nov-24,07:23:58 am,0,10.055,15.00
11-Nov-24,07:38:58 am,0,10.056,15.00
11-Nov-24,07:53:58 am,0,10.058,15.00
11-Nov-24,08:08:58 am,0,10.058,15.00
11-Nov-24,08:23:58 am,0,10.058,15.00
11-Nov-24,08:38:58 am,0,10.059,15.00
11-Nov-24,08:53:58 am,0,10.059,15.00
11-Nov-24,09:08:58 am,0,10.065,15.00
11-Nov-24,09:23:58 am,0,10.065,15.00
11-Nov-24,09:38:58 am,0,10.068,15.10
11-Nov-24,09:53:58 am,0,10.067,15.10
11-Nov-24,10:08:58 am,0,10.068,15.20
11-Nov-24,10:23:58 am,0,10.067,15.20
11-Nov-24,10:38:58 am,0,10.067,15.30
11-Nov-24,10:53:58 am,0,10.065,15.30
11-Nov-24,11:08:58 am,0,10.065,15.30
11-Nov-24,11:23:58 am,0,10.065,15.40
11-Nov-24,11:38:58 am,0,10.062,15.40
11-Nov-24,11:53:58 am,0,10.062,15.50
11-Nov-24,12:08:58 pm,0,10.061,15.50
11-Nov-24,12:23:58 pm,0,10.059,15.50
11-Nov-24,12:38:58 pm,0,10.059,15.60
11-Nov-24,12:53:58 pm,0,10.058,15.60
11-Nov-24,01:08:58 pm,0,10.055,15.60
11-Nov-24,01:23:58 pm,0,10.055,15.70
11-Nov-24,01:38:58 pm,0,10.052,15.60
11-Nov-24,01:53:58 pm,0,10.055,15.80
11-Nov-24,02:08:58 pm,0,10.058,16.10
11-Nov-24,02:23:58 pm,0,10.058,16.30
11-Nov-24,02:38:58 pm,0,10.053,16.30
11-Nov-24,02:53:58 pm,0,10.052,16.30
11-Nov-24,03:08:58 pm,0,10.052,16.30
11-Nov-24,03:23:58 pm,0,10.052,16.30
11-Nov-24,03:38:58 pm,0,10.050,16.30
11-Nov-24,03:53:58 pm,0,10.047,16.20
11-Nov-24,04:08:58 pm,0,10.044,16.10
11-Nov-24,04:23:58 pm,0,10.044,16.00
11-Nov-24,04:38:58 pm,0,10.044,15.90
11-Nov-24,04:53:58 pm,0,10.043,15.70
11-Nov-24,05:08:58 pm,0,10.041,15.60
11-Nov-24,05:23:58 pm,0,10.041,15.50
11-Nov-24,05:38:58 pm,0,10.040,15.40
11-Nov-24,05:53:58 pm,0,10.040,15.30
11-Nov-24,06:08:58 pm,0,10.041,15.20
11-Nov-24,06:23:58 pm,0,10.044,15.10
11-Nov-24,06:38:58 pm,0,10.044,15.00
11-Nov-24,06:53:58 pm,0,10.050,14.90
11-Nov-24,07:08:58 pm,0,10.052,14.80
11-Nov-24,07:23:58 pm,0,10.053,14.70
11-Nov-24,07:38:58 pm,0,10.052,14.60
11-Nov-24,07:53:58 pm,0,10.052,14.50
11-Nov-24,08:08:58 pm,0,10.052,14.40
11-Nov-24,08:23:58 pm,0,10.055,14.40
11-Nov-24,08:38:58 pm,0,10.055,14.30
11-Nov-24,08:53:58 pm,0,10.055,14.20
11-Nov-24,09:08:58 pm,0,10.056,14.10
11-Nov-24,09:23:58 pm,0,10.059,14.00
11-Nov-24,09:38:58 pm,0,10.061,13.90
11-Nov-24,09:53:58 pm,0,10.062,13.80
11-Nov-24,10:08:58 pm,0,10.068,13.80
11-Nov-24,10:23:58 pm,0,10.070,13.70
11-Nov-24,10:38:58 pm,0,10.070,13.60
11-Nov-24,10:53:58 pm,0,10.070,13.50
11-Nov-24,11:08:58 pm,0,10.073,13.50
11-Nov-24,11:23:58 pm,0,10.073,13.40
11-Nov-24,11:38:58 pm,0,10.073,13.30
11-Nov-24,11:53:58 pm,0,10.073,13.20
12-Nov-24,12:08:58 am,0,10.074,13.20
12-Nov-24,12:23:58 am,0,10.074,13.10
12-Nov-24,12:38:58 am,0,10.074,13.00
12-Nov-24,12:53:58 am,0,10.074,12.90
12-Nov-24,01:08:58 am,0,10.074,12.90
12-Nov-24,01:23:58 am,0,10.074,12.80
12-Nov-24,01:38:58 am,0,10.076,12.70
12-Nov-24,01:53:58 am,0,10.077,12.70
12-Nov-24,02:08:58 am,0,10.079,12.60
12-Nov-24,02:23:58 am,0,10.080,12.50
12-Nov-24,02:38:58 am,0,10.080,12.40
12-Nov-24,02:53:58 am,0,10.083,12.40
12-Nov-24,03:08:58 am,0,10.082,12.30
12-Nov-24,03:23:58 am,0,10.083,12.30
12-Nov-24,03:38:58 am,0,10.083,12.20
12-Nov-24,03:53:58 am,0,10.083,12.10
12-Nov-24,04:08:58 am,0,10.083,12.10
12-Nov-24,04:23:58 am,0,10.085,12.00
12-Nov-24,04:38:58 am,0,10.086,12.00
12-Nov-24,04:53:58 am,0,10.089,12.00
12-Nov-24,05:08:58 am,0,10.091,11.90
12-Nov-24,05:23:58 am,0,10.092,11.90
12-Nov-24,05:38:58 am,0,10.094,11.90
12-Nov-24,05:53:58 am,0,10.094,11.80
12-Nov-24,06:08:58 am,0,10.097,11.80
12-Nov-24,06:23:58 am,0,10.098,11.80
12-Nov-24,06:38:58 am,0,10.100,11.80
12-Nov-24,06:53:58 am,0,10.101,11.70
12-Nov-24,07:08:58 am,0,10.101,11.70
12-Nov-24,07:23:58 am,0,10.104,11.70
12-Nov-24,07:38:58 am,0,10.106,11.70
12-Nov-24,07:53:58 am,0,10.109,11.70
12-Nov-24,08:08:58 am,0,10.110,11.70
12-Nov-24,08:23:58 am,0,10.112,11.70
12-Nov-24,08:38:58 am,0,10.113,11.70
12-Nov-24,08:53:58 am,0,10.116,11.80
12-Nov-24,09:08:58 am,0,10.116,11.80
12-Nov-24,09:23:58 am,0,10.119,11.90
12-Nov-24,09:38:58 am,0,10.121,12.00
12-Nov-24,09:53:58 am,0,10.121,12.00
12-Nov-24,10:08:58 am,0,10.122,12.10
12-Nov-24,10:23:58 am,0,10.122,12.10
12-Nov-24,10:38:58 am,0,10.122,12.20
12-Nov-24,10:53:58 am,0,10.122,12.20
12-Nov-24,11:08:58 am,0,10.122,12.20
12-Nov-24,11:23:58 am,0,10.124,12.30
12-Nov-24,11:38:58 am,0,10.122,12.30
12-Nov-24,11:53:58 am,0,10.122,12.40
12-Nov-24,12:08:58 pm,0,10.122,12.50
12-Nov-24,12:23:58 pm,0,10.122,12.50
12-Nov-24,12:38:58 pm,0,10.121,12.60
12-Nov-24,12:53:58 pm,0,10.121,12.70
12-Nov-24,01:08:58 pm,0,10.119,12.80
12-Nov-24,01:23:58 pm,0,10.119,12.90
12-Nov-24,01:38:58 pm,0,10.118,12.90
12-Nov-24,01:53:58 pm,0,10.118,13.00
12-Nov-24,02:08:58 pm,0,10.118,13.20
12-Nov-24,02:23:58 pm,0,10.118,13.50
12-Nov-24,02:38:58 pm,0,10.116,13.70
12-Nov-24,02:53:58 pm,0,10.115,13.70
12-Nov-24,03:08:58 pm,0,10.115,13.70
12-Nov-24,03:23:58 pm,0,10.116,13.80
12-Nov-24,03:38:58 pm,0,10.116,13.80
12-Nov-24,03:53:58 pm,0,10.116,13.80
12-Nov-24,04:08:58 pm,0,10.118,13.80
12-Nov-24,04:23:58 pm,0,10.116,13.70
12-Nov-24,04:38:58 pm,0,10.113,13.60
12-Nov-24,04:53:58 pm,0,10.112,13.40
12-Nov-24,05:08:58 pm,0,10.113,13.30
12-Nov-24,05:23:58 pm,0,10.113,13.20
12-Nov-24,05:38:58 pm,0,10.115,13.10
12-Nov-24,05:53:58 pm,0,10.118,13.00
12-Nov-24,06:08:58 pm,0,10.118,12.80
12-Nov-24,06:23:58 pm,0,10.119,12.70
12-Nov-24,06:38:58 pm,0,10.118,12.60
12-Nov-24,06:53:58 pm,0,10.115,12.50
12-Nov-24,07:08:58 pm,0,10.115,12.40
12-Nov-24,07:23:58 pm,0,10.118,12.30
12-Nov-24,07:38:58 pm,0,10.118,12.20
12-Nov-24,07:53:58 pm,0,10.119,12.10
12-Nov-24,08:08:58 pm,0,10.118,12.00
12-Nov-24,08:23:58 pm,0,10.118,11.90
12-Nov-24,08:38:58 pm,0,10.118,11.80
12-Nov-24,08:53:58 pm,0,10.118,11.70
12-Nov-24,09:08:58 pm,0,10.118,11.60
12-Nov-24,09:23:58 pm,0,10.119,11.60
12-Nov-24,09:38:58 pm,0,10.119,11.50
12-Nov-24,09:53:58 pm,0,10.118,11.40
12-Nov-24,10:08:58 pm,0,10.118,11.30
