Serial_number:
1090672
Project ID:

Location:

LEVEL
UNIT: m
Offset: 0.000000 m
TEMPERATURE
UNIT: °C
CONDUCTIVITY
UNIT: µS/cm
Date,Time,ms,LEVEL,TEMPERATURE,CONDUCTIVITY
13-Dec-24,03:51:15 pm,0,10.2981,5.925,41.6
13-Dec-24,03:56:15 pm,0,10.2982,5.930,41.4
13-Dec-24,04:01:15 pm,0,10.2989,5.935,41.1
13-Dec-24,04:06:15 pm,0,10.2994,5.937,40.7
13-Dec-24,04:11:15 pm,0,10.2999,5.939,40.5
13-Dec-24,04:16:15 pm,0,10.3011,5.943,40.7
13-Dec-24,04:21:15 pm,0,10.3012,5.946,40.9
13-Dec-24,04:26:15 pm,0,10.3014,5.945,41.1
13-Dec-24,04:31:15 pm,0,10.3010,5.946,40.9
13-Dec-24,04:36:15 pm,0,10.3012,5.940,40.2
13-Dec-24,04:41:15 pm,0,10.3008,5.940,40.2
13-Dec-24,04:46:15 pm,0,10.3010,5.942,40.2
13-Dec-24,04:51:15 pm,0,10.3008,5.941,40.2
13-Dec-24,04:56:15 pm,0,10.3016,5.942,40.1
13-Dec-24,05:01:15 pm,0,10.3024,5.937,40.0
13-Dec-24,05:06:15 pm,0,10.3024,5.931,39.9
13-Dec-24,05:11:15 pm,0,10.3025,5.929,40.0
13-Dec-24,05:16:15 pm,0,10.3026,5.928,39.9
13-Dec-24,05:21:15 pm,0,10.3029,5.922,40.2
13-Dec-24,05:26:15 pm,0,10.3021,5.917,40.5
13-Dec-24,05:31:15 pm,0,10.3022,5.914,40.4
13-Dec-24,05:36:15 pm,0,10.3027,5.913,40.8
13-Dec-24,05:41:15 pm,0,10.3030,5.911,40.1
13-Dec-24,05:46:15 pm,0,10.3026,5.908,40.1
13-Dec-24,05:51:15 pm,0,10.3030,5.903,40.1
13-Dec-24,05:56:15 pm,0,10.3035,5.897,40.1
13-Dec-24,06:01:15 pm,0,10.3036,5.895,40.0
13-Dec-24,06:06:15 pm,0,10.3045,5.888,40.1
13-Dec-24,06:11:15 pm,0,10.3050,5.884,40.5
13-Dec-24,06:16:15 pm,0,10.3048,5.882,40.3
13-Dec-24,06:21:15 pm,0,10.3057,5.877,40.1
13-Dec-24,06:26:15 pm,0,10.3065,5.873,40.1
13-Dec-24,06:31:15 pm,0,10.3070,5.870,40.3
13-Dec-24,06:36:15 pm,0,10.3081,5.867,40.7
13-Dec-24,06:41:15 pm,0,10.3087,5.862,41.1
13-Dec-24,06:46:15 pm,0,10.3095,5.857,41.8
13-Dec-24,06:51:15 pm,0,10.3104,5.856,42.1
13-Dec-24,06:56:15 pm,0,10.3102,5.852,42.0
13-Dec-24,07:01:15 pm,0,10.3104,5.847,42.2
13-Dec-24,07:06:15 pm,0,10.3102,5.842,41.4
13-Dec-24,07:11:15 pm,0,10.3108,5.839,40.6
13-Dec-24,07:16:15 pm,0,10.3114,5.835,40.8
13-Dec-24,07:21:15 pm,0,10.3116,5.833,41.3
13-Dec-24,07:26:15 pm,0,10.3117,5.829,41.9
13-Dec-24,07:31:15 pm,0,10.3112,5.826,41.8
13-Dec-24,07:36:15 pm,0,10.3114,5.821,41.7
13-Dec-24,07:41:15 pm,0,10.3119,5.817,41.7
13-Dec-24,07:46:15 pm,0,10.3125,5.814,41.4
13-Dec-24,07:51:15 pm,0,10.3123,5.810,41.9
13-Dec-24,07:56:15 pm,0,10.3126,5.806,42.0
13-Dec-24,08:01:15 pm,0,10.3133,5.805,41.8
13-Dec-24,08:06:15 pm,0,10.3139,5.802,41.8
13-Dec-24,08:11:15 pm,0,10.3140,5.798,41.9
13-Dec-24,08:16:15 pm,0,10.3139,5.792,41.6
13-Dec-24,08:21:15 pm,0,10.3137,5.789,41.4
13-Dec-24,08:26:15 pm,0,10.3139,5.786,41.4
13-Dec-24,08:31:15 pm,0,10.3140,5.782,41.2
13-Dec-24,08:36:15 pm,0,10.3137,5.776,41.1
13-Dec-24,08:41:15 pm,0,10.3131,5.779,41.0
13-Dec-24,08:46:15 pm,0,10.3137,5.774,40.9
13-Dec-24,08:51:15 pm,0,10.3140,5.770,40.8
13-Dec-24,08:56:15 pm,0,10.3137,5.769,40.8
13-Dec-24,09:01:15 pm,0,10.3134,5.767,40.8
13-Dec-24,09:06:15 pm,0,10.3135,5.767,40.7
13-Dec-24,09:11:15 pm,0,10.3132,5.766,40.7
13-Dec-24,09:16:15 pm,0,10.3126,5.762,40.7
13-Dec-24,09:21:15 pm,0,10.3126,5.763,40.5
13-Dec-24,09:26:15 pm,0,10.3129,5.759,40.4
13-Dec-24,09:31:15 pm,0,10.3131,5.757,40.3
13-Dec-24,09:36:15 pm,0,10.3133,5.755,40.3
13-Dec-24,09:41:15 pm,0,10.3131,5.751,40.2
13-Dec-24,09:46:15 pm,0,10.3140,5.745,40.3
13-Dec-24,09:51:15 pm,0,10.3143,5.745,40.3
13-Dec-24,09:56:15 pm,0,10.3150,5.742,40.3
13-Dec-24,10:01:15 pm,0,10.3154,5.740,40.2
13-Dec-24,10:06:15 pm,0,10.3161,5.735,40.1
13-Dec-24,10:11:15 pm,0,10.3158,5.733,40.3
13-Dec-24,10:16:15 pm,0,10.3149,5.727,40.4
13-Dec-24,10:21:15 pm,0,10.3142,5.724,40.0
13-Dec-24,10:26:15 pm,0,10.3147,5.716,40.2
13-Dec-24,10:31:15 pm,0,10.3156,5.713,40.4
13-Dec-24,10:36:15 pm,0,10.3146,5.708,40.4
13-Dec-24,10:41:15 pm,0,10.3140,5.697,40.5
13-Dec-24,10:46:15 pm,0,10.3133,5.692,40.6
13-Dec-24,10:51:15 pm,0,10.3120,5.684,40.6
13-Dec-24,10:56:15 pm,0,10.3112,5.678,40.6
13-Dec-24,11:01:15 pm,0,10.3096,5.672,40.5
13-Dec-24,11:06:15 pm,0,10.3088,5.668,40.4
13-Dec-24,11:11:15 pm,0,10.3089,5.659,40.4
13-Dec-24,11:16:15 pm,0,10.3093,5.652,40.3
13-Dec-24,11:21:15 pm,0,10.3100,5.643,40.3
13-Dec-24,11:26:15 pm,0,10.3109,5.638,40.2
13-Dec-24,11:31:15 pm,0,10.3104,5.632,40.1
13-Dec-24,11:36:15 pm,0,10.3110,5.627,40.1
13-Dec-24,11:41:15 pm,0,10.3105,5.620,40.1
13-Dec-24,11:46:15 pm,0,10.3104,5.614,39.9
13-Dec-24,11:51:15 pm,0,10.3107,5.605,39.8
13-Dec-24,11:56:15 pm,0,10.3103,5.593,39.7
14-Dec-24,12:01:15 am,0,10.3103,5.585,39.5
14-Dec-24,12:06:15 am,0,10.3103,5.577,39.4
14-Dec-24,12:11:15 am,0,10.3098,5.570,39.4
14-Dec-24,12:16:15 am,0,10.3093,5.561,39.4
14-Dec-24,12:21:15 am,0,10.3093,5.551,39.3
14-Dec-24,12:26:15 am,0,10.3088,5.539,39.3
14-Dec-24,12:31:15 am,0,10.3092,5.530,39.2
14-Dec-24,12:36:15 am,0,10.3097,5.519,39.1
14-Dec-24,12:41:15 am,0,10.3096,5.511,39.2
14-Dec-24,12:46:15 am,0,10.3094,5.500,39.2
14-Dec-24,12:51:15 am,0,10.3100,5.489,39.1
14-Dec-24,12:56:15 am,0,10.3102,5.479,39.1
14-Dec-24,01:01:15 am,0,10.3105,5.473,39.1
14-Dec-24,01:06:15 am,0,10.3102,5.462,39.2
14-Dec-24,01:11:15 am,0,10.3098,5.453,39.2
14-Dec-24,01:16:15 am,0,10.3098,5.450,39.2
14-Dec-24,01:21:15 am,0,10.3102,5.440,39.3
14-Dec-24,01:26:15 am,0,10.3100,5.434,39.3
14-Dec-24,01:31:15 am,0,10.3100,5.422,39.3
14-Dec-24,01:36:15 am,0,10.3108,5.415,39.3
14-Dec-24,01:41:15 am,0,10.3114,5.412,39.3
14-Dec-24,01:46:15 am,0,10.3107,5.406,39.3
14-Dec-24,01:51:15 am,0,10.3105,5.397,39.3
14-Dec-24,01:56:15 am,0,10.3108,5.393,39.3
14-Dec-24,02:01:15 am,0,10.3110,5.383,39.4
14-Dec-24,02:06:15 am,0,10.3107,5.376,39.3
14-Dec-24,02:11:15 am,0,10.3113,5.372,39.2
14-Dec-24,02:16:15 am,0,10.3117,5.364,39.0
14-Dec-24,02:21:15 am,0,10.3123,5.357,39.2
14-Dec-24,02:26:15 am,0,10.3128,5.350,39.3
14-Dec-24,02:31:15 am,0,10.3125,5.341,39.3
14-Dec-24,02:36:15 am,0,10.3129,5.338,39.2
14-Dec-24,02:41:15 am,0,10.3122,5.337,39.2
14-Dec-24,02:46:15 am,0,10.3123,5.329,39.1
14-Dec-24,02:51:15 am,0,10.3122,5.323,39.0
14-Dec-24,02:56:15 am,0,10.3128,5.316,38.8
14-Dec-24,03:01:15 am,0,10.3129,5.311,38.8
14-Dec-24,03:06:15 am,0,10.3131,5.303,38.9
14-Dec-24,03:11:15 am,0,10.3131,5.299,38.9
14-Dec-24,03:16:15 am,0,10.3126,5.294,38.9
14-Dec-24,03:21:15 am,0,10.3127,5.285,38.9
14-Dec-24,03:26:15 am,0,10.3130,5.275,38.8
14-Dec-24,03:31:15 am,0,10.3133,5.267,38.9
14-Dec-24,03:36:15 am,0,10.3131,5.259,38.8
14-Dec-24,03:41:15 am,0,10.3136,5.253,38.8
14-Dec-24,03:46:15 am,0,10.3140,5.247,38.7
14-Dec-24,03:51:15 am,0,10.3144,5.241,38.7
14-Dec-24,03:56:15 am,0,10.3149,5.237,38.6
14-Dec-24,04:01:15 am,0,10.3148,5.229,38.6
14-Dec-24,04:06:15 am,0,10.3148,5.222,38.5
14-Dec-24,04:11:15 am,0,10.3151,5.213,38.6
14-Dec-24,04:16:15 am,0,10.3144,5.204,38.5
14-Dec-24,04:21:15 am,0,10.3142,5.198,38.5
14-Dec-24,04:26:15 am,0,10.3138,5.190,38.5
14-Dec-24,04:31:15 am,0,10.3132,5.186,38.5
14-Dec-24,04:36:15 am,0,10.3126,5.178,38.5
14-Dec-24,04:41:15 am,0,10.3123,5.174,38.5
14-Dec-24,04:46:15 am,0,10.3123,5.171,38.5
14-Dec-24,04:51:15 am,0,10.3122,5.170,38.5
14-Dec-24,04:56:15 am,0,10.3122,5.161,38.5
14-Dec-24,05:01:15 am,0,10.3126,5.151,38.5
14-Dec-24,05:06:15 am,0,10.3130,5.148,38.5
14-Dec-24,05:11:15 am,0,10.3127,5.145,38.5
14-Dec-24,05:16:15 am,0,10.3127,5.138,38.6
14-Dec-24,05:21:15 am,0,10.3134,5.134,38.4
14-Dec-24,05:26:15 am,0,10.3134,5.128,38.4
14-Dec-24,05:31:15 am,0,10.3146,5.118,38.4
14-Dec-24,05:36:15 am,0,10.3151,5.110,38.3
14-Dec-24,05:41:15 am,0,10.3160,5.103,38.3
14-Dec-24,05:46:15 am,0,10.3162,5.098,38.4
14-Dec-24,05:51:15 am,0,10.3164,5.093,38.3
14-Dec-24,05:56:15 am,0,10.3170,5.084,38.3
14-Dec-24,06:01:15 am,0,10.3169,5.076,38.2
14-Dec-24,06:06:15 am,0,10.3173,5.070,38.3
14-Dec-24,06:11:15 am,0,10.3179,5.060,38.2
14-Dec-24,06:16:15 am,0,10.3179,5.059,38.2
14-Dec-24,06:21:15 am,0,10.3183,5.052,38.2
14-Dec-24,06:26:15 am,0,10.3183,5.046,38.3
14-Dec-24,06:31:15 am,0,10.3186,5.037,38.3
14-Dec-24,06:36:15 am,0,10.3186,5.036,38.4
14-Dec-24,06:41:15 am,0,10.3196,5.030,38.3
14-Dec-24,06:46:15 am,0,10.3194,5.021,38.5
14-Dec-24,06:51:15 am,0,10.3189,5.012,38.5
14-Dec-24,06:56:15 am,0,10.3191,5.010,38.3
14-Dec-24,07:01:15 am,0,10.3186,5.009,38.3
14-Dec-24,07:06:15 am,0,10.3187,5.005,38.2
14-Dec-24,07:11:15 am,0,10.3188,5.003,38.3
14-Dec-24,07:16:15 am,0,10.3186,4.996,38.6
14-Dec-24,07:21:15 am,0,10.3191,4.988,38.6
14-Dec-24,07:26:15 am,0,10.3197,4.985,38.5
14-Dec-24,07:31:15 am,0,10.3195,4.984,38.5
14-Dec-24,07:36:15 am,0,10.3192,4.980,38.3
14-Dec-24,07:41:15 am,0,10.3196,4.984,38.3
14-Dec-24,07:46:15 am,0,10.3198,4.979,38.3
14-Dec-24,07:51:15 am,0,10.3199,4.986,38.2
14-Dec-24,07:56:15 am,0,10.3191,4.978,38.3
14-Dec-24,08:01:15 am,0,10.3191,4.974,38.3
14-Dec-24,08:06:15 am,0,10.3188,4.971,38.2
14-Dec-24,08:11:15 am,0,10.3185,4.970,38.2
14-Dec-24,08:16:15 am,0,10.3193,4.970,38.2
14-Dec-24,08:21:15 am,0,10.3193,4.973,38.2
14-Dec-24,08:26:15 am,0,10.3184,4.972,38.3
14-Dec-24,08:31:15 am,0,10.3182,4.973,38.2
14-Dec-24,08:36:15 am,0,10.3186,4.974,38.2
14-Dec-24,08:41:15 am,0,10.3185,4.976,38.2
14-Dec-24,08:46:15 am,0,10.3187,4.980,38.2
14-Dec-24,08:51:15 am,0,10.3192,4.982,38.3
14-Dec-24,08:56:15 am,0,10.3194,4.982,38.8
14-Dec-24,09:01:15 am,0,10.3205,4.986,38.6
14-Dec-24,09:06:15 am,0,10.3207,4.992,38.9
14-Dec-24,09:11:15 am,0,10.3210,4.996,39.0
14-Dec-24,09:16:15 am,0,10.3214,5.008,38.9
14-Dec-24,09:21:15 am,0,10.3224,5.010,39.1
14-Dec-24,09:26:15 am,0,10.3223,5.013,39.4
14-Dec-24,09:31:15 am,0,10.3226,5.020,39.3
14-Dec-24,09:36:15 am,0,10.3231,5.027,39.3
14-Dec-24,09:41:15 am,0,10.3232,5.037,39.2
14-Dec-24,09:46:15 am,0,10.3231,5.050,39.4
14-Dec-24,09:51:15 am,0,10.3236,5.057,39.2
14-Dec-24,09:56:15 am,0,10.3233,5.071,39.2
14-Dec-24,10:01:15 am,0,10.3230,5.077,39.4
14-Dec-24,10:06:15 am,0,10.3236,5.087,39.4
14-Dec-24,10:11:15 am,0,10.3238,5.097,39.4
14-Dec-24,10:16:15 am,0,10.3240,5.104,39.4
14-Dec-24,10:21:15 am,0,10.3232,5.110,39.5
14-Dec-24,10:26:15 am,0,10.3223,5.119,39.4
14-Dec-24,10:31:15 am,0,10.3216,5.127,39.4
14-Dec-24,10:36:15 am,0,10.3208,5.136,39.3
14-Dec-24,10:41:15 am,0,10.3198,5.142,39.3
14-Dec-24,10:46:15 am,0,10.3196,5.154,39.3
14-Dec-24,10:51:15 am,0,10.3199,5.163,39.2
14-Dec-24,10:56:15 am,0,10.3197,5.172,39.3
14-Dec-24,11:01:15 am,0,10.3174,5.186,39.3
14-Dec-24,11:06:15 am,0,10.3171,5.203,39.3
14-Dec-24,11:11:15 am,0,10.3163,5.220,39.3
14-Dec-24,11:16:15 am,0,10.3166,5.234,39.3
14-Dec-24,11:21:15 am,0,10.3153,5.253,39.3
14-Dec-24,11:26:15 am,0,10.3140,5.267,39.3
14-Dec-24,11:31:15 am,0,10.3133,5.285,39.4
14-Dec-24,11:36:15 am,0,10.3127,5.307,39.4
14-Dec-24,11:41:15 am,0,10.3118,5.326,39.4
14-Dec-24,11:46:15 am,0,10.3121,5.343,39.4
14-Dec-24,11:51:15 am,0,10.3114,5.363,39.4
14-Dec-24,11:56:15 am,0,10.3092,5.393,39.3
14-Dec-24,12:01:15 pm,0,10.3070,5.424,39.1
14-Dec-24,12:06:15 pm,0,10.3055,5.454,39.0
14-Dec-24,12:11:15 pm,0,10.3050,5.479,38.9
14-Dec-24,12:16:15 pm,0,10.3033,5.506,38.9
14-Dec-24,12:21:15 pm,0,10.3024,5.532,38.9
14-Dec-24,12:26:15 pm,0,10.3003,5.558,38.9
14-Dec-24,12:31:15 pm,0,10.2990,5.580,38.9
14-Dec-24,12:36:15 pm,0,10.2977,5.606,38.9
14-Dec-24,12:41:15 pm,0,10.2967,5.625,38.9
14-Dec-24,12:46:15 pm,0,10.2961,5.643,38.9
14-Dec-24,12:51:15 pm,0,10.2944,5.660,39.0
14-Dec-24,12:56:15 pm,0,10.2931,5.674,39.0
14-Dec-24,01:01:15 pm,0,10.2917,5.692,39.0
14-Dec-24,01:06:15 pm,0,10.2908,5.709,39.0
14-Dec-24,01:11:15 pm,0,10.2902,5.723,39.1
14-Dec-24,01:16:15 pm,0,10.2890,5.740,39.1
14-Dec-24,01:21:15 pm,0,10.2882,5.758,39.1
14-Dec-24,01:26:15 pm,0,10.2874,5.780,39.2
14-Dec-24,01:31:15 pm,0,10.2864,5.802,39.2
14-Dec-24,01:36:15 pm,0,10.2856,5.821,39.2
14-Dec-24,01:41:15 pm,0,10.2844,5.842,39.3
14-Dec-24,01:46:15 pm,0,10.2845,5.862,39.3
14-Dec-24,01:51:15 pm,0,10.2837,5.884,39.4
14-Dec-24,01:56:15 pm,0,10.2836,5.905,39.4
14-Dec-24,02:01:15 pm,0,10.2835,5.921,39.4
14-Dec-24,02:06:15 pm,0,10.2830,5.943,39.4
14-Dec-24,02:11:15 pm,0,10.2826,5.968,39.4
14-Dec-24,02:16:15 pm,0,10.2826,5.997,39.4
14-Dec-24,02:21:15 pm,0,10.2822,6.019,39.4
14-Dec-24,02:26:15 pm,0,10.2817,6.027,39.5
14-Dec-24,02:31:15 pm,0,10.2814,6.020,39.5
14-Dec-24,02:36:15 pm,0,10.2804,6.012,39.5
14-Dec-24,02:41:15 pm,0,10.2804,6.026,39.6
14-Dec-24,02:46:15 pm,0,10.2799,6.040,39.6
14-Dec-24,02:51:15 pm,0,10.2804,6.048,39.7
14-Dec-24,02:56:15 pm,0,10.2809,6.059,39.8
14-Dec-24,03:01:15 pm,0,10.2806,6.070,39.8
14-Dec-24,03:06:15 pm,0,10.2807,6.103,39.9
14-Dec-24,03:11:15 pm,0,10.2809,6.126,40.0
14-Dec-24,03:16:15 pm,0,10.2809,6.146,40.0
14-Dec-24,03:21:15 pm,0,10.2806,6.160,40.0
14-Dec-24,03:26:15 pm,0,10.2806,6.177,40.1
14-Dec-24,03:31:15 pm,0,10.2806,6.196,40.1
14-Dec-24,03:36:15 pm,0,10.2802,6.216,40.1
14-Dec-24,03:41:15 pm,0,10.2799,6.235,40.1
14-Dec-24,03:46:15 pm,0,10.2792,6.248,40.0
14-Dec-24,03:51:15 pm,0,10.2789,6.265,40.0
14-Dec-24,03:56:15 pm,0,10.2797,6.277,40.0
14-Dec-24,04:01:15 pm,0,10.2797,6.282,40.0
14-Dec-24,04:06:15 pm,0,10.2802,6.290,40.0
14-Dec-24,04:11:15 pm,0,10.2806,6.300,40.0
14-Dec-24,04:16:15 pm,0,10.2807,6.305,40.0
14-Dec-24,04:21:15 pm,0,10.2806,6.314,40.0
14-Dec-24,04:26:15 pm,0,10.2799,6.315,40.0
14-Dec-24,04:31:15 pm,0,10.2790,6.315,40.0
14-Dec-24,04:36:15 pm,0,10.2789,6.322,40.0
14-Dec-24,04:41:15 pm,0,10.2781,6.319,40.1
14-Dec-24,04:46:15 pm,0,10.2786,6.318,40.0
14-Dec-24,04:51:15 pm,0,10.2786,6.319,40.1
14-Dec-24,04:56:15 pm,0,10.2790,6.318,40.1
14-Dec-24,05:01:15 pm,0,10.2784,6.314,40.1
14-Dec-24,05:06:15 pm,0,10.2788,6.304,40.1
14-Dec-24,05:11:15 pm,0,10.2794,6.305,40.1
14-Dec-24,05:16:15 pm,0,10.2790,6.303,40.1
14-Dec-24,05:21:15 pm,0,10.2797,6.299,40.2
14-Dec-24,05:26:15 pm,0,10.2802,6.296,40.2
14-Dec-24,05:31:15 pm,0,10.2799,6.294,40.2
14-Dec-24,05:36:15 pm,0,10.2799,6.290,40.2
14-Dec-24,05:41:15 pm,0,10.2800,6.276,40.1
14-Dec-24,05:46:15 pm,0,10.2802,6.269,40.1
14-Dec-24,05:51:15 pm,0,10.2804,6.258,40.1
14-Dec-24,05:56:15 pm,0,10.2804,6.258,40.2
14-Dec-24,06:01:15 pm,0,10.2801,6.252,40.2
14-Dec-24,06:06:15 pm,0,10.2801,6.242,40.2
14-Dec-24,06:11:15 pm,0,10.2803,6.238,40.2
14-Dec-24,06:16:15 pm,0,10.2807,6.234,40.2
14-Dec-24,06:21:15 pm,0,10.2801,6.229,40.2
14-Dec-24,06:26:15 pm,0,10.2803,6.220,40.2
14-Dec-24,06:31:15 pm,0,10.2796,6.219,40.2
14-Dec-24,06:36:15 pm,0,10.2785,6.216,40.3
14-Dec-24,06:41:15 pm,0,10.2783,6.221,40.3
14-Dec-24,06:46:15 pm,0,10.2780,6.220,40.4
14-Dec-24,06:51:15 pm,0,10.2773,6.223,40.5
14-Dec-24,06:56:15 pm,0,10.2756,6.222,40.4
14-Dec-24,07:01:15 pm,0,10.2734,6.225,40.4
14-Dec-24,07:06:15 pm,0,10.2734,6.222,40.4
14-Dec-24,07:11:15 pm,0,10.2725,6.223,40.4
14-Dec-24,07:16:15 pm,0,10.2722,6.226,40.4
14-Dec-24,07:21:15 pm,0,10.2716,6.221,40.5
14-Dec-24,07:26:15 pm,0,10.2707,6.223,40.5
14-Dec-24,07:31:15 pm,0,10.2693,6.220,40.5
14-Dec-24,07:36:15 pm,0,10.2698,6.218,40.5
14-Dec-24,07:41:15 pm,0,10.2704,6.216,40.6
14-Dec-24,07:46:15 pm,0,10.2706,6.219,40.6
14-Dec-24,07:51:15 pm,0,10.2705,6.216,40.7
14-Dec-24,07:56:15 pm,0,10.2708,6.219,40.9
14-Dec-24,08:01:15 pm,0,10.2700,6.223,40.9
14-Dec-24,08:06:15 pm,0,10.2692,6.226,40.8
14-Dec-24,08:11:15 pm,0,10.2691,6.227,40.9
14-Dec-24,08:16:15 pm,0,10.2683,6.232,40.9
14-Dec-24,08:21:15 pm,0,10.2678,6.232,40.8
14-Dec-24,08:26:15 pm,0,10.2684,6.238,40.8
14-Dec-24,08:31:15 pm,0,10.2671,6.250,41.0
14-Dec-24,08:36:15 pm,0,10.2666,6.250,40.8
14-Dec-24,08:41:15 pm,0,10.2663,6.257,40.6
14-Dec-24,08:46:15 pm,0,10.2658,6.259,40.7
14-Dec-24,08:51:15 pm,0,10.2652,6.259,40.6
14-Dec-24,08:56:15 pm,0,10.2655,6.266,40.6
14-Dec-24,09:01:15 pm,0,10.2647,6.270,40.5
14-Dec-24,09:06:15 pm,0,10.2649,6.274,40.4
14-Dec-24,09:11:15 pm,0,10.2643,6.277,40.4
14-Dec-24,09:16:15 pm,0,10.2635,6.278,40.4
14-Dec-24,09:21:15 pm,0,10.2637,6.279,40.3
14-Dec-24,09:26:15 pm,0,10.2641,6.279,40.3
14-Dec-24,09:31:15 pm,0,10.2642,6.285,40.4
14-Dec-24,09:36:15 pm,0,10.2634,6.295,40.4
14-Dec-24,09:41:15 pm,0,10.2637,6.301,40.4
14-Dec-24,09:46:15 pm,0,10.2645,6.305,40.4
14-Dec-24,09:51:15 pm,0,10.2649,6.309,40.5
14-Dec-24,09:56:15 pm,0,10.2644,6.311,40.5
14-Dec-24,10:01:15 pm,0,10.2646,6.312,40.5
